vehicle_id,timestamp,latitude,longitude,speed,event_type,braking_event,collision_alert,lane_change
105S,2024-09-10 01:15:38.924670,62.56123478133151,-16.146810812433813,50.25,collision,0,1,0
1-2691J,2024-08-07 09:49:34.545546,47.97854554047669,-158.35996136918877,90.26,collision,0,1,0
46-3868F,2024-07-11 07:00:32.178014,31.388581304163736,-30.946172696502003,4.57,braking,1,0,0
4YFI 13,2024-05-02 04:28:14.062383,53.96088318939681,142.36506686619157,85.98,braking,1,0,0
U89 2KA,2023-12-04 03:12:24.052384,-85.25617532142788,-159.36973227884283,30.98,normal,0,0,0
143 AAP,2024-08-12 19:13:56.003597,-40.99963539347672,85.27782933694755,8.29,braking,1,0,0
CCP-201,2024-03-22 16:27:04.172477,10.190366740935303,-14.30482959800824,15.33,normal,0,0,0
6HJX857,2023-10-06 04:44:46.631113,61.379420972961356,13.707842918553666,55.62,collision,0,1,0
983 QCU,2024-02-21 17:02:18.523937,-31.93779691318332,79.64783459132599,112.28,lane_change,0,0,1
3CKO953,2024-07-31 21:34:54.764339,-33.33437414134312,-135.60017322385315,96.48,collision,0,1,0
CWV 714,2024-06-19 08:22:18.902679,-46.626463067771546,32.02475454555213,119.24,normal,0,0,0
3LQG 24,2024-04-26 22:18:56.847709,86.87583157890975,83.94611712421403,95.28,lane_change,0,0,1
923 WNR,2023-11-29 02:23:45.833814,-80.81936307690081,-114.74034964390303,105.29,braking,1,0,0
3Y QL977,2024-05-17 01:51:15.184574,80.22420856259117,155.31343927890237,111.34,normal,0,0,0
Y04 2FT,2024-05-24 10:32:26.401651,11.232763733921573,-121.90121886508653,88.75,braking,1,0,0
LPX 422,2024-02-04 04:00:10.684156,-44.61335364902909,107.36821108853559,5.04,braking,1,0,0
LXF 697,2024-03-18 11:00:21.949181,-2.247744800857248,55.90726538164026,24.48,collision,0,1,0
29GT2,2024-05-29 17:57:58.927347,-87.92653275562607,128.47361318865546,66.11,braking,1,0,0
8Z 8A1AAB,2024-01-28 03:16:01.992677,22.50931944773329,3.4564966051162003,38.47,braking,1,0,0
TQ-0174,2023-10-16 10:47:07.019842,21.577477137363005,-14.502802484534811,91.27,lane_change,0,0,1
QLE4974,2023-12-16 15:34:51.225837,84.6697609454067,-88.90168858348326,67.79,braking,1,0,0
QDA-7909,2024-01-25 06:34:43.408836,46.64475362391022,17.32840765587639,67.81,collision,0,1,0
YA 3256,2023-09-17 07:04:30.049129,-19.387802772954615,54.07727075754693,20.4,braking,1,0,0
KXL 837,2024-06-24 12:53:04.343600,-40.856161220684655,-109.1779249999662,3.83,braking,1,0,0
562 TIP,2024-06-19 22:15:48.460667,-30.20730131132708,-80.24154960653127,21.08,lane_change,0,0,1
251 1IK,2024-02-27 19:05:20.813168,-49.32419725306715,156.59127008855586,43.64,braking,1,0,0
239 KXR,2024-08-29 22:57:17.756464,11.120686747407632,44.767276100165134,41.53,normal,0,0,0
167-FAR,2023-12-09 08:37:47.733346,-81.99486604796382,35.0403618370722,40.11,collision,0,1,0
MEX 950,2024-08-18 08:02:30.080612,82.85216368468556,61.3663721055737,117.48,normal,0,0,0
35-30478,2024-01-05 18:27:18.376327,-70.38599806644118,131.7571536389989,97.05,normal,0,0,0
66-K096,2024-03-28 08:19:29.914390,-31.089057995613302,-132.49216631345587,64.39,lane_change,0,0,1
602 QJD,2024-01-28 08:40:30.157646,85.32708280762728,-157.6902828382219,76.12,lane_change,0,0,1
26JY7,2024-05-22 05:49:34.175376,-21.026493267477974,53.17847337706456,25.35,normal,0,0,0
W12-22H,2023-12-22 13:09:46.615741,54.31068705515685,-83.34139962566718,101.01,normal,0,0,0
4Y FY725,2024-01-28 14:06:35.965459,57.07145277756999,-173.0059930750465,110.44,collision,0,1,0
727 HRW,2024-07-19 23:53:33.636658,81.09319088229839,-76.77995756613898,21.41,lane_change,0,0,1
586 5FE,2023-10-12 22:07:16.045901,-15.249663148305544,-23.108341325601373,89.97,braking,1,0,0
35-P729,2024-04-11 14:52:21.245832,44.732498863420204,128.04238793343302,54.81,collision,0,1,0
PQY-2866,2023-11-20 09:53:39.648201,-83.47075324667142,62.00504095398901,33.66,lane_change,0,0,1
585-ZAY,2024-09-10 21:14:11.836702,89.69231769929564,-69.74968593911605,38.77,braking,1,0,0
3B 0585L,2024-01-28 00:18:25.304566,49.390464253084446,172.85599037572348,40.34,braking,1,0,0
738M0,2023-12-04 15:36:16.464752,-52.55382578381783,142.89564888632742,103.03,collision,0,1,0
64-Y311,2024-01-01 11:07:56.192403,-20.047991955944525,14.252681850915735,78.07,lane_change,0,0,1
281 AEP,2024-09-09 07:47:51.574907,24.290400383068715,98.50312134124346,25.94,lane_change,0,0,1
355 OD4,2024-03-08 15:22:39.244674,83.94614694874909,91.00888779223624,19.99,normal,0,0,0
39MD338,2024-06-02 00:50:53.532629,27.128858986162868,-6.533749286051631,98.67,normal,0,0,0
IQE4689,2024-04-28 13:02:59.839686,-68.74641078334349,35.082846108825066,103.43,collision,0,1,0
4H519,2023-11-01 11:00:36.589386,-46.79356695409451,83.07717446076862,106.63,lane_change,0,0,1
579 BI8,2023-11-15 13:24:40.913304,-21.326149842570132,-6.289916821439789,117.9,collision,0,1,0
IQQ 755,2024-02-23 16:59:58.277289,-26.11820237689193,-120.71317143585745,52.61,collision,0,1,0
4VQ 574,2024-06-24 16:25:11.721591,73.11847289694259,81.21757551341818,103.26,collision,0,1,0
675 EJB,2024-03-22 18:07:08.889437,68.32813824266779,-26.886146548241385,119.76,collision,0,1,0
GIK-8883,2024-04-01 13:17:59.722473,1.5912167550376353,114.55568174299015,29.42,collision,0,1,0
ZPJ 207,2023-10-02 17:59:40.092895,-88.32537200882796,30.458384764845846,73.81,collision,0,1,0
3E E1594,2024-04-21 03:45:18.477427,12.893693523023742,129.7432416690582,2.08,lane_change,0,0,1
9-14484B,2024-01-16 22:26:34.635483,-37.29879634320184,-37.08429938229074,103.24,braking,1,0,0
43-OD26,2024-01-08 20:53:07.355671,26.78496643685385,67.89912026982654,12.65,collision,0,1,0
LGI 226,2023-11-05 08:01:23.757797,28.488040384650063,-130.48355010987905,77.81,braking,1,0,0
SKF-085,2024-03-29 21:15:17.572415,11.542671799263289,-125.20292662920144,27.54,braking,1,0,0
33T ID5,2024-03-15 01:58:02.228896,-66.60889025700357,105.53907861670524,64.23,braking,1,0,0
6EZR133,2024-07-24 03:21:43.181705,-1.1778076290674022,-176.02628490127708,22.97,braking,1,0,0
U85-RIO,2024-05-14 04:47:59.952907,-14.430653576738564,107.78783545527136,63.34,collision,0,1,0
322 VXD,2024-08-09 09:35:54.253298,-67.20034655699625,85.97577488331655,52.46,normal,0,0,0
257 MRN,2024-03-21 16:19:13.415856,-54.22003647843786,-1.0965482193597325,42.29,collision,0,1,0
QEA 1757,2023-09-15 15:23:13.928449,43.03423049687751,-57.91254217555567,28.31,normal,0,0,0
850624,2024-08-29 06:34:52.274322,88.5634776171895,155.63602285892227,1.0,normal,0,0,0
22U F06,2024-09-04 09:25:02.179938,38.8370669860619,139.56172274736616,98.93,braking,1,0,0
KKU 163,2024-03-23 07:31:06.022364,79.87423908866393,127.04877367898064,95.03,braking,1,0,0
E63 3HP,2024-04-01 03:26:54.031209,9.542947637323593,-176.63050310260465,15.94,normal,0,0,0
860-SOJ,2024-01-15 22:54:31.179001,82.35988797723607,49.8252964826039,109.51,braking,1,0,0
EZK0421,2024-06-19 22:00:07.018007,54.71280949202301,109.58907403862696,27.01,braking,1,0,0
KZG 151,2024-05-16 14:26:36.131766,-83.71174161153495,-74.15564452098374,63.97,lane_change,0,0,1
91-Y593,2024-01-02 17:39:30.356130,10.878534872520461,111.61492444107188,94.89,braking,1,0,0
5DE7496,2024-08-07 02:38:53.492040,-31.6308415037494,15.473455850916622,67.14,normal,0,0,0
090TH,2023-10-31 12:32:12.925611,82.4978632566719,14.729831699606706,100.65,lane_change,0,0,1
17W 7897,2023-12-10 14:36:50.534238,-44.130347865374524,-48.6789553437967,72.24,collision,0,1,0
54ZP308,2024-06-23 16:25:27.572376,-36.28077940117327,-23.0680598641394,6.82,normal,0,0,0
030 GWG,2023-11-12 03:41:03.373020,-19.72313348577285,102.90687837802255,107.11,collision,0,1,0
117 PUT,2024-01-02 05:31:00.255519,-84.72210982837314,-29.490968044973215,94.94,normal,0,0,0
335-OEYO,2023-11-25 03:22:19.926126,-43.54277258188187,131.00597882951826,89.32,collision,0,1,0
5-80273,2024-02-12 11:50:37.694757,-44.11811774321254,-112.4743741870881,109.47,collision,0,1,0
718 EVE,2024-07-31 09:47:46.784677,18.74114256821683,162.626579245718,113.61,lane_change,0,0,1
366-871,2024-08-10 01:25:27.522904,-77.40925909018,-102.28579684830609,4.91,braking,1,0,0
4WI5052,2023-12-06 20:17:26.843218,37.68895642108325,80.59524293344845,86.69,lane_change,0,0,1
453 JZX,2024-04-16 03:34:33.667925,-22.1048037667488,110.43702891162314,104.69,lane_change,0,0,1
0Y 80143,2024-07-19 13:04:40.714122,-75.77930146420275,152.73473743009816,117.19,normal,0,0,0
LNR 297,2024-05-04 18:35:33.813775,51.65271882133595,135.8519447369108,5.93,collision,0,1,0
004CTG,2023-09-24 17:15:30.932555,71.53324457382894,-96.19468529889572,69.4,braking,1,0,0
MUW 752,2023-09-24 16:36:04.550629,2.922639988665125,152.01212554699913,92.67,lane_change,0,0,1
QZZ 774,2024-02-26 21:02:44.037272,61.9802258690533,-44.15546265132065,15.32,normal,0,0,0
82W A49,2023-12-09 20:21:28.155758,-65.93447704724781,-0.536793021990519,64.8,braking,1,0,0
712-TXB,2024-07-03 10:07:52.271216,-3.108983122223762,39.21155775846489,46.25,collision,0,1,0
ICO-7166,2024-06-11 23:41:36.124613,30.60651363340206,46.92226776187894,8.55,braking,1,0,0
690 VMR,2023-10-14 21:59:11.683219,-69.83841807607823,105.59108542600467,79.87,lane_change,0,0,1
808-HLZ,2024-08-18 01:06:59.682512,43.412106526879825,-177.76131764237607,37.66,normal,0,0,0
025 PHY,2024-05-02 01:11:01.594486,-31.976279560959888,136.83656840256316,86.05,lane_change,0,0,1
WTL G31,2023-10-09 04:24:31.990161,-13.15604194689432,-75.36464881598174,47.55,lane_change,0,0,1
3IV 523,2024-03-24 00:19:18.436252,46.28184838206741,-80.71806810257472,96.57,braking,1,0,0
2AE 472,2024-05-12 04:28:14.954630,-15.295082365756556,-71.54299750970237,83.18,lane_change,0,0,1
9OO 109,2024-04-10 13:43:53.175067,32.26944205167412,56.98378026900744,85.1,lane_change,0,0,1
8O 28148,2023-09-16 08:40:19.860286,-66.1497572887802,-88.34724750717648,87.94,collision,0,1,0
AVR 221,2023-12-17 15:41:13.055371,68.13604747759317,130.63000460638239,4.27,normal,0,0,0
508-730,2024-03-12 00:14:54.082389,-79.53893157540047,105.58949178666074,38.13,collision,0,1,0
3WB 649,2024-05-30 07:15:43.514617,68.34442545925043,166.61813281863772,60.76,lane_change,0,0,1
U95 7DQ,2023-12-04 02:14:31.187919,20.749789830604954,-120.40623744822604,12.4,lane_change,0,0,1
C69 4JM,2023-10-04 00:29:03.035778,-88.50442948116505,-121.61359731645804,48.39,normal,0,0,0
860 EMZ,2024-09-02 11:47:09.181028,75.80159082557304,-39.39942355873484,62.91,braking,1,0,0
456-EDA,2024-02-15 07:38:33.389164,-38.24783453468137,49.811797416313,13.03,collision,0,1,0
585-NNC,2024-06-01 00:11:13.970673,-76.86095715369754,-162.1632741082359,46.39,braking,1,0,0
06N 336,2024-07-30 04:18:05.840890,41.24261967336275,-71.5783884156945,79.3,braking,1,0,0
155 SYS,2024-08-07 06:33:18.552891,-37.05441831749131,-175.52330235972238,24.77,braking,1,0,0
46C 7396,2024-01-05 13:19:59.069300,-33.25160169991554,-25.072786958206052,45.94,lane_change,0,0,1
AMB-4925,2024-08-09 21:56:50.686102,33.00654943970389,13.765004974305981,17.11,lane_change,0,0,1
GYO-096,2024-03-07 07:56:23.080647,-24.755405304335596,83.77787040090385,107.41,collision,0,1,0
YSK-017,2024-01-30 04:40:09.702332,34.14561668765376,-53.410008235690825,12.89,collision,0,1,0
JTJ 613,2024-08-03 16:35:16.389298,-28.354934947777735,61.82077656418639,77.01,braking,1,0,0
1TS 053,2024-04-11 13:30:01.997453,-37.822774367347606,114.28930881564867,0.78,braking,1,0,0
404-JSD,2023-10-03 18:52:24.698386,40.98773579963856,-160.98722042529565,98.19,collision,0,1,0
ICC0424,2024-02-26 22:31:41.073928,12.531230968814896,117.07410359997664,79.18,collision,0,1,0
970 6987,2023-09-25 13:18:27.687208,-44.62514774362258,-156.63101076382526,31.66,collision,0,1,0
4LXG273,2024-01-06 04:03:44.259483,14.590118950312032,-120.8699391600765,109.17,normal,0,0,0
KTV5712,2023-10-05 02:01:00.866418,-4.644027487147426,-114.05251145130481,31.94,collision,0,1,0
212-NCV,2023-10-14 14:27:11.286379,-71.36264138295547,89.1049609816676,56.42,collision,0,1,0
284 BFF,2023-12-27 19:39:18.693241,-1.4342858099891629,19.36978345039222,23.51,lane_change,0,0,1
379 XZ6,2024-03-18 06:12:17.142085,-61.02975153291521,79.25173731886412,41.76,collision,0,1,0
5UIL 88,2023-11-05 18:09:52.700965,-60.84807023274931,28.814484652050254,12.38,normal,0,0,0
420 GJZ,2024-05-10 01:43:28.476295,-61.14332865288692,67.33900328805734,7.84,normal,0,0,0
68-R721,2024-04-30 01:11:34.246568,-22.25519084375398,108.70623191223325,62.87,braking,1,0,0
0YH 865,2024-09-13 09:34:29.965737,55.09640245298752,172.48469801424,23.63,normal,0,0,0
R01-SJE,2024-09-12 09:20:42.106255,-14.82129860087872,165.16551593591151,28.73,collision,0,1,0
KXI2557,2024-01-16 01:20:24.844308,-32.41091349296043,-1.2907020865243055,14.94,collision,0,1,0
10-N313,2024-05-13 14:58:28.003163,49.145603916025834,-141.34763121103862,98.99,braking,1,0,0
I35 6IN,2024-05-29 15:36:17.342196,-5.638257881579079,176.60349825057784,117.88,braking,1,0,0
060L,2023-11-11 16:35:19.550941,-4.503801069009825,128.75111110207467,80.86,normal,0,0,0
534AMG,2024-02-17 11:39:16.163147,51.35205250976139,-54.48374818025441,74.46,normal,0,0,0
FEB 977,2024-01-17 08:24:39.261156,80.4263677758575,-13.551519201574934,118.19,normal,0,0,0
971 SIL,2024-04-05 09:03:39.148486,-4.1716039477563385,67.30908124906989,55.55,normal,0,0,0
35-R146,2024-09-11 02:35:37.912326,-47.66641467849746,54.06400924066631,40.87,lane_change,0,0,1
KZ3 3592,2024-05-10 07:43:19.121193,-43.045215890057236,-2.3895760922276565,114.08,braking,1,0,0
PVL2478,2024-05-27 03:35:45.496042,-30.56203446901256,-116.72544787897414,101.65,collision,0,1,0
030-MHTX,2023-12-27 13:26:07.586498,75.25851743857845,-130.32730551699746,38.72,normal,0,0,0
577 UKT,2024-01-13 02:40:51.766865,68.30213664267208,-71.20425977972394,13.74,normal,0,0,0
299-096,2024-05-08 07:25:39.468286,-82.03259529201854,6.570031315328293,88.52,collision,0,1,0
413-QEZJ,2023-10-24 13:37:11.575809,71.79153963136034,140.16707402831713,47.7,normal,0,0,0
23-ZH94,2023-11-08 20:36:10.699937,38.83742561102832,96.6261126226093,79.6,collision,0,1,0
026 QUY,2024-04-18 12:44:28.325846,-51.32733668166431,-36.9990613841764,5.76,braking,1,0,0
EBH-7118,2023-09-15 17:25:53.064991,-67.1874477324604,-2.2054361040044057,62.85,normal,0,0,0
KJI-7463,2023-11-25 00:09:45.832802,-87.20886679733881,-51.84676484889587,36.23,lane_change,0,0,1
E 580953,2024-03-24 01:40:30.349927,20.641886416382448,-25.085714871056183,119.89,collision,0,1,0
616GH,2023-10-29 14:08:37.365777,20.08846851945188,-42.08453585526172,118.75,lane_change,0,0,1
4IC59,2024-01-04 08:30:44.092960,54.10098539797207,-30.96292425394111,50.79,braking,1,0,0
TQN-888,2024-05-30 08:38:38.633855,-73.62998772409212,-63.145697425424615,29.45,normal,0,0,0
349-TSW,2023-09-26 22:06:26.859782,48.342831813738826,178.56400633747006,99.23,lane_change,0,0,1
645X,2024-02-06 14:15:21.183539,-48.15003303790634,18.04213273070127,23.21,lane_change,0,0,1
828 ZFC,2024-02-03 00:43:06.065356,27.86049434629288,135.14721181905583,97.3,normal,0,0,0
133-MVR,2024-03-20 03:27:50.722746,-17.78972498547259,-94.67834963829391,2.45,normal,0,0,0
41X A82,2024-08-08 12:31:32.104365,-58.10560159299368,68.25618932895142,115.89,normal,0,0,0
9CU 288,2024-09-04 05:44:58.714354,-74.02301259519356,116.36402815968802,73.84,lane_change,0,0,1
HK 63288,2024-06-07 00:52:56.348603,21.43133142216523,96.26570940565801,64.66,braking,1,0,0
390 LEU,2024-05-03 09:44:20.070915,-31.144546970728165,-171.00647254375195,102.51,braking,1,0,0
341 8WG,2024-07-27 12:46:40.994573,2.518854552809046,-85.10318203870636,111.56,normal,0,0,0
8VD44,2024-05-24 18:43:15.083466,37.526881069877646,-16.152557637723845,20.2,braking,1,0,0
45A Z58,2023-10-20 12:35:06.735941,-75.14822691155975,124.49619901288861,7.57,lane_change,0,0,1
9985 KJ,2024-04-03 19:19:20.954447,-69.85449140262526,-96.31606397939723,75.17,lane_change,0,0,1
LAK 489,2024-05-31 00:14:18.970784,-2.993405065267254,-41.41773405232854,100.06,braking,1,0,0
22-7201S,2024-07-09 08:02:43.659983,6.545463992425908,138.40797236930752,17.72,collision,0,1,0
5-99814F,2023-10-11 07:18:41.302573,-30.394302300013955,60.62377174958743,55.65,braking,1,0,0
284 NMX,2024-04-30 18:29:16.241575,8.756319778220018,-11.603715510205888,19.69,collision,0,1,0
451OND,2024-07-05 22:11:56.906012,76.44070368039212,-79.68548572873125,55.52,braking,1,0,0
OR 95568,2023-11-08 22:16:33.633170,-53.926539433545116,133.86061782144105,19.4,normal,0,0,0
N 718928,2023-09-30 12:02:18.175502,-61.39072534246263,-141.31998972119086,84.24,braking,1,0,0
46O 8454,2024-05-28 13:21:00.252894,-4.982184592559875,-54.92833397310454,51.61,braking,1,0,0
09-9148E,2024-06-05 17:39:11.687293,-45.92163236637818,-104.64865158747085,8.84,collision,0,1,0
UGY-3164,2023-12-14 12:38:21.843173,-80.55088771072667,8.286773686163315,86.48,collision,0,1,0
0BJ 695,2024-08-21 05:40:49.886145,-14.616622922040165,24.73770409545429,14.25,collision,0,1,0
813 5IC,2024-01-16 10:18:10.550187,63.593315803063774,27.704979974001617,60.56,collision,0,1,0
QFQ 7153,2024-09-01 05:16:34.446294,-20.479615870925613,99.29902798732934,30.06,normal,0,0,0
O 779455,2024-04-04 12:07:15.129566,80.01008133239878,-70.03594428099342,101.05,normal,0,0,0
415-PAO,2023-10-05 21:11:03.885834,71.79540295475087,-64.57433857947547,63.39,lane_change,0,0,1
907-RIAH,2024-07-07 18:20:48.630615,-48.41907204302206,53.546175300788946,67.78,collision,0,1,0
F75-37J,2024-04-11 20:55:17.128930,6.26678193127222,42.47470968800832,41.11,lane_change,0,0,1
MQQ 195,2024-06-20 04:53:47.081923,62.53639121159168,17.224418927382317,9.49,normal,0,0,0
9Q241,2024-09-05 09:57:26.770969,-13.892131489861441,-156.98723327755036,5.41,collision,0,1,0
XP 3364,2024-01-12 20:54:22.094880,81.90126939772813,-144.52253399467318,47.91,lane_change,0,0,1
KKS 956,2024-01-01 01:20:24.488613,-42.001047309696794,-57.97928808083648,111.92,braking,1,0,0
0664 JM,2023-10-21 22:57:55.661432,-42.098701883596036,-14.500003769964877,8.62,collision,0,1,0
SZH 089,2024-03-29 13:19:11.647341,23.652067546141808,44.44035979141435,51.04,collision,0,1,0
397 ZV6,2024-06-30 03:06:11.813754,-59.97137239460719,-175.91844474211308,105.18,collision,0,1,0
LQN 547,2024-06-13 14:08:35.436248,-47.31788275777145,43.43221485471301,77.04,normal,0,0,0
063870,2024-01-27 12:05:09.810216,7.849950639253393,-38.03764621211644,98.56,lane_change,0,0,1
204-JICB,2024-09-02 23:21:08.592114,-47.63418160716707,164.11724602761404,28.64,normal,0,0,0
KDG 179,2024-05-04 11:18:33.240937,67.09695708669528,93.85287655213995,38.94,braking,1,0,0
6OY D75,2024-06-26 17:42:04.586326,76.56453083244452,-53.44531031875714,30.44,braking,1,0,0
202 LOY,2023-12-25 22:48:17.887747,62.498540280420144,-61.852401806060186,65.2,normal,0,0,0
32KF056,2024-07-05 16:45:11.627923,40.207372569242466,126.75451338613823,0.67,collision,0,1,0
S06-QTD,2024-07-22 08:08:18.036736,-14.615527841241104,128.26255337286977,67.15,normal,0,0,0
932-TUQ,2024-02-03 23:08:20.313248,82.28462900972335,176.64466839426575,83.73,lane_change,0,0,1
NFX1649,2023-11-01 23:12:14.134899,-81.55507797706508,-141.63362098746398,57.85,collision,0,1,0
KLG 177,2024-08-21 10:22:37.690483,-45.35251629682562,-135.64407869218837,18.26,collision,0,1,0
6-F1219,2023-10-29 17:52:32.824792,-53.84235715514537,161.28198730614656,110.21,braking,1,0,0
525 SEI,2024-05-30 04:50:04.756576,-4.6686179903351075,-65.77106934190697,117.61,collision,0,1,0
050 MQR,2024-05-22 13:29:21.730294,-6.850923616678415,38.33192618695696,24.41,braking,1,0,0
07-25335,2024-03-08 18:11:12.059760,-64.25193449634176,10.239600165178558,78.59,braking,1,0,0
ZUS-927,2023-10-06 04:27:42.374451,-19.88315874464851,-10.208592099590334,75.72,lane_change,0,0,1
2SB W87,2024-06-05 16:04:43.186314,-68.84522952271443,12.454731051171962,9.94,normal,0,0,0
SAB-757,2024-03-14 05:56:21.258777,55.91785588107652,38.087282698599495,14.37,normal,0,0,0
530-AMO,2024-03-01 19:00:16.780977,65.68153735467303,160.971791155402,104.73,braking,1,0,0
W15 0DE,2024-03-21 07:08:53.120023,26.3353231832277,55.346027156098614,44.58,braking,1,0,0
YEF 144,2023-12-07 19:09:34.645159,81.27721267081142,55.336781064150216,81.35,lane_change,0,0,1
LVC 350,2024-04-01 19:20:24.627199,48.19649541385792,124.4078795248559,40.18,collision,0,1,0
924 LMY,2024-03-28 20:54:07.059881,-87.92061960852394,72.04952523309396,66.83,normal,0,0,0
7BK4801,2024-05-07 00:22:24.796043,-62.98254943707765,-55.284452701335766,98.12,braking,1,0,0
U 844830,2024-01-05 11:48:39.821108,-20.453138217665625,-114.82208465250822,58.62,lane_change,0,0,1
J48-51T,2024-02-05 17:35:21.965722,-18.767297593701002,-26.86320536298993,60.66,normal,0,0,0
